timestamp,location_id,device_count,signal_strength_dbm,latency_ms,throughput_mbps,packet_loss_percent,network_type,anomaly_flag
2025-07-22 15:01:51.405018,Mambakkam_Loc_4,86,-67.2467654593386,32.655707318363746,150.4642961028925,0.8157573046434713,5G_FWA,0
2025-07-19 16:47:51.405018,Mambakkam_Loc_7,61,-68.95850717598543,27.535102047445072,276.3669124435876,0.3873534260625754,LTE,0
2025-07-19 21:22:51.405018,Mambakkam_Loc_7,50,-69.15350303349983,21.338179173786354,339.5762220001278,0.9908368397382568,5G_Mobile,0
2025-07-18 05:27:51.405018,Mambakkam_Loc_1,96,-69.18531786983972,49.8941371009467,147.1200652782582,0.7766320551585653,5G_Mobile,0
2025-07-16 23:04:51.405018,Mambakkam_Loc_7,12,-72.00811444129721,18.73188703937091,231.93451852700863,0.47448797854590485,5G_FWA,0
2025-07-17 20:02:51.405018,Mambakkam_Loc_9,57,-79.2964799242873,24.722463633947704,306.69025498675165,0.9303599534817909,5G_Mobile,0
2025-07-19 19:34:51.405018,Mambakkam_Loc_17,30,-64.44775901576416,25.467359885147296,178.7396735201918,0.2373088180040135,5G_FWA,0
2025-07-23 02:06:51.405018,Mambakkam_Loc_18,34,-74.83364704011396,14.557437900135879,322.2166213466255,0.29795620140590384,LTE,0
2025-07-20 18:13:51.405018,Mambakkam_Loc_10,89,-68.7573059467277,37.35287754178579,446.8619803546088,0.6323714750571221,5G_Mobile,0
2025-07-19 06:12:51.405018,Mambakkam_Loc_18,26,-70.54149282590802,43.06186318698078,208.54447905852513,0.8123715702749041,LTE,0
2025-07-17 02:34:51.405018,Mambakkam_Loc_4,53,-78.08241152921396,33.304966750043356,250.03356310665117,0.38453754393818484,LTE,0
2025-07-17 01:43:51.405018,Mambakkam_Loc_2,51,-76.52725083765209,25.960549179341456,401.0415649764649,0.7937941600169658,5G_FWA,0
2025-07-16 23:14:51.405018,Mambakkam_Loc_11,64,-66.35638961813932,29.36116494295341,258.41303189350356,0.7498806000088968,5G_FWA,0
2025-07-18 06:38:51.405018,Mambakkam_Loc_11,10,-61.99053101147348,23.877575038198863,95.37550390722075,0.22479492135677986,LTE,0
2025-07-18 13:14:51.405018,Mambakkam_Loc_6,61,-79.66068287089799,21.689636224212826,319.01120620772593,0.9303966156937846,5G_Mobile,0
2025-07-17 19:03:51.405018,Mambakkam_Loc_5,58,-68.6754653981369,49.91651517454349,390.71634277597946,0.6988254755701223,5G_Mobile,0
2025-07-19 21:25:51.405018,Mambakkam_Loc_17,67,-63.01807909678373,16.830625299990153,419.3606765534324,0.8819107543273181,LTE,0
2025-07-18 12:35:51.405018,Mambakkam_Loc_9,83,-77.37860046095717,32.10144366576008,168.41400203378532,0.7354197121689048,5G_FWA,0
2025-07-22 13:29:51.405018,Mambakkam_Loc_4,18,-96.55231435392639,27.235907115314646,96.71155869358765,0.7666073039628517,5G_Mobile,1
2025-07-18 21:17:51.405018,Mambakkam_Loc_12,62,-62.57513118615613,40.44005276826134,106.21943789054626,0.5980646606468448,LTE,0
2025-07-21 11:04:51.405018,Mambakkam_Loc_3,48,-61.9652127435489,49.28364065739824,51.76272356529568,0.2526432769693125,5G_Mobile,0
2025-07-23 07:52:51.405018,Mambakkam_Loc_6,60,-72.79961751200088,43.66836968727432,292.0101604495874,0.2160647216310062,5G_FWA,0
2025-07-17 11:07:51.405018,Mambakkam_Loc_1,52,-72.5078776432896,17.824300110348247,479.658459017344,0.8336901257193657,LTE,0
2025-07-21 12:39:51.405018,Mambakkam_Loc_15,67,-77.59836670156061,15.04460065152025,468.9372816154036,0.6335150000973686,5G_Mobile,0
2025-07-19 19:22:51.405018,Mambakkam_Loc_20,72,-64.32629655595338,22.400675200777066,94.13457279116976,0.2412802787581208,LTE,0
2025-07-23 14:21:51.405018,Mambakkam_Loc_7,98,-74.84545006087718,40.8524288744113,323.04662686207473,0.15779344884091595,5G_FWA,0
2025-07-21 04:02:51.405018,Mambakkam_Loc_2,61,-75.98762899691184,42.58213769855628,90.35764231423924,0.2617651874738943,LTE,0
2025-07-19 19:07:51.405018,Mambakkam_Loc_17,49,-72.41772330592777,22.389893122535973,104.25492016014235,0.9092522242894722,LTE,0
2025-07-21 15:53:51.405018,Mambakkam_Loc_9,97,-74.13944896524349,29.403378501961672,448.04781437910447,0.2111839797643905,LTE,0
2025-07-23 19:53:51.405018,Mambakkam_Loc_1,14,-65.22694776618152,34.34606254884355,167.25664363208824,0.5702446625587352,5G_FWA,0
2025-07-20 23:53:51.405018,Mambakkam_Loc_3,70,-66.99312826561648,44.310473864331875,417.3680134020457,0.8218108037262729,LTE,0
2025-07-20 16:19:51.405018,Mambakkam_Loc_12,80,-75.74482241247259,26.139678974209456,127.48403532208182,0.5917788816524419,5G_FWA,0
2025-07-21 06:08:51.405018,Mambakkam_Loc_3,96,-79.30687122416514,34.14070879949836,481.10359774067604,0.8272132461605389,LTE,0
2025-07-19 16:30:51.405018,Mambakkam_Loc_20,76,-74.85319565813796,24.821169832129804,189.8492335332967,0.3229207755190063,LTE,0
2025-07-21 20:56:51.405018,Mambakkam_Loc_15,49,-67.83364733102306,23.432350407424515,67.29562231499118,0.6895725655504212,5G_Mobile,0
2025-07-17 10:32:51.405018,Mambakkam_Loc_4,93,-62.12186882982597,41.84627623137272,165.1975872475247,0.9311372728067452,LTE,0
2025-07-20 05:17:51.405018,Mambakkam_Loc_7,23,-63.71989214871341,11.898290866115886,438.19539615888135,0.7572650634443895,5G_Mobile,0
2025-07-22 01:26:51.405018,Mambakkam_Loc_7,32,-63.81652918391795,20.324140378375933,160.09778881251304,0.861432595631413,LTE,0
2025-07-20 05:58:51.405018,Mambakkam_Loc_11,16,-70.22273357126907,25.354740207295805,268.71165404154476,0.21049291235870143,5G_Mobile,0
2025-07-18 15:18:51.405018,Mambakkam_Loc_8,28,-66.60211878286349,42.531225867672845,290.3435910792431,0.9104181376641473,LTE,0
2025-07-17 03:16:51.405018,Mambakkam_Loc_9,41,-70.25326363768106,21.72332041797216,238.15524428084163,0.2546835802539163,5G_Mobile,0
2025-07-20 04:30:51.405018,Mambakkam_Loc_13,96,-60.76786081601863,47.8822984264128,285.7347499885235,0.4651640318288164,5G_FWA,0
2025-07-19 20:09:51.405018,Mambakkam_Loc_18,16,-75.56483564377648,26.67415929544726,99.4272875747195,0.2571568963941966,5G_Mobile,0
2025-07-21 23:50:51.405018,Mambakkam_Loc_8,70,-70.27969106233135,12.024665323448133,167.28258568729694,0.17865969623366035,5G_Mobile,0
2025-07-22 22:58:51.405018,Mambakkam_Loc_7,97,-65.97118952092373,11.5600333729153,361.1479441300089,0.717329688917216,5G_Mobile,0
2025-07-23 01:55:51.405018,Mambakkam_Loc_18,50,-63.1642414102478,48.73681909657154,264.3913636515068,0.28253960594843,5G_Mobile,0
2025-07-20 07:39:51.405018,Mambakkam_Loc_10,10,-77.4649760627319,47.76147036579529,410.77473953447935,0.3090189844873884,5G_Mobile,0
2025-07-22 19:28:51.405018,Mambakkam_Loc_10,86,-64.66229193154531,23.574594198897426,238.27459406486685,0.8697496849377097,5G_Mobile,0
2025-07-18 02:52:51.405018,Mambakkam_Loc_4,69,-61.62344104779184,16.56318842301191,476.34400507102447,0.6033527891692698,5G_FWA,0
2025-07-18 15:09:51.405018,Mambakkam_Loc_14,64,-73.48001947388212,39.10629333665126,80.3668356537425,0.17565616703438125,5G_Mobile,0
2025-07-19 18:48:51.405018,Mambakkam_Loc_4,66,-75.8428637516913,40.371214633178184,214.41041722697472,0.8931918792482303,5G_FWA,0
2025-07-19 09:27:51.405018,Mambakkam_Loc_5,74,-66.8861562416601,38.67682855452158,439.93646501355653,0.3381788178624406,LTE,0
2025-07-23 05:46:51.405018,Mambakkam_Loc_2,74,-62.89507741004942,26.80452662149998,100.77655000959987,0.9144432039184308,LTE,0
2025-07-18 07:30:51.405018,Mambakkam_Loc_9,16,-66.6431473630978,20.478404825039235,109.3303854677471,0.7624138806236316,LTE,0
2025-07-19 07:35:51.405018,Mambakkam_Loc_13,55,-75.50744296810298,40.9962861747947,263.637954736331,0.45205747023840903,LTE,0
2025-07-21 19:51:51.405018,Mambakkam_Loc_18,75,-62.00475487476738,19.74364147649078,58.53470027994568,0.643462339315879,5G_FWA,0
2025-07-21 20:46:51.405018,Mambakkam_Loc_16,57,-69.80924276761714,13.900206666487179,231.79128176234346,0.6046682948803959,5G_FWA,0
2025-07-17 19:59:51.405018,Mambakkam_Loc_18,75,-65.9004550808865,35.13030606049632,346.58111859529527,0.7804880668283986,LTE,0
2025-07-22 06:40:51.405018,Mambakkam_Loc_17,75,-75.77177906240154,22.09231772871445,370.2406835266729,0.9711005573778135,LTE,0
2025-07-18 14:43:51.405018,Mambakkam_Loc_5,54,-61.85721162993302,14.399604473117718,488.4695475367337,0.4233400721306275,5G_Mobile,0
2025-07-21 01:48:51.405018,Mambakkam_Loc_7,80,-72.34124713813341,16.15666370708016,136.37558219143796,0.131632092585465,5G_Mobile,0
2025-07-21 22:42:51.405018,Mambakkam_Loc_5,35,-74.93664838116459,12.336905651759306,323.33026578045434,0.8136882471033664,LTE,0
2025-07-23 17:36:51.405018,Mambakkam_Loc_2,26,-76.90620877791741,14.997663865753225,446.75372475108,0.8766835330904645,LTE,0
2025-07-20 22:50:51.405018,Mambakkam_Loc_13,87,-68.23939235786453,13.975315777980093,443.9566532252351,0.6472196954289507,5G_Mobile,0
2025-07-19 18:34:51.405018,Mambakkam_Loc_20,10,-79.70003407998078,42.331765410149806,447.28784777523293,0.3626296092850504,LTE,0
2025-07-21 12:53:51.405018,Mambakkam_Loc_12,46,-65.83345403902075,35.37633768880521,459.4991737202482,0.1725808377175462,LTE,0
2025-07-23 19:07:51.405018,Mambakkam_Loc_13,67,-76.81311062918135,13.624991619530839,415.91641866103845,0.2155443017191912,5G_FWA,0
2025-07-20 05:02:51.405018,Mambakkam_Loc_3,82,-69.13629968894253,23.92091747970727,226.4514309411052,0.17949377285903437,5G_Mobile,0
2025-07-20 16:35:51.405018,Mambakkam_Loc_1,13,-60.79048492279149,45.76457305689925,484.5785879699756,0.6213379376226102,LTE,0
2025-07-19 12:40:51.405018,Mambakkam_Loc_14,72,-60.9785820321736,24.088932066021073,56.24908035207686,0.12537563459222625,5G_FWA,0
2025-07-17 09:13:51.405018,Mambakkam_Loc_10,61,-60.02587101823164,20.54129045664785,459.1625590122503,0.2735254405603802,5G_Mobile,0
2025-07-23 09:56:51.405018,Mambakkam_Loc_19,62,-60.75163522960027,48.16378539299361,465.4605071809642,0.9207000839354544,5G_FWA,0
2025-07-17 15:58:51.405018,Mambakkam_Loc_7,35,-71.55174414582348,31.795430288374607,108.90332244990486,0.36739033185203174,5G_Mobile,0
2025-07-17 04:13:51.405018,Mambakkam_Loc_10,71,-70.37251406605726,16.440642864278566,154.1269607491053,0.3491942179123451,5G_FWA,0
2025-07-19 11:37:51.405018,Mambakkam_Loc_8,36,-70.40371569912865,37.593849405815746,29.04390590726366,0.9874585515129536,5G_Mobile,1
2025-07-17 01:04:51.405018,Mambakkam_Loc_10,93,-63.067057601079675,14.717418701487528,226.70611459518895,0.39215399250318195,LTE,0
2025-07-17 02:17:51.405018,Mambakkam_Loc_20,95,-68.85048136185004,38.0063008199815,327.5746046179058,0.6949831849452921,5G_Mobile,0
2025-07-20 10:12:51.405018,Mambakkam_Loc_3,88,-77.34364949847674,20.16087764459052,140.79571985455925,0.40696550147459,5G_Mobile,0
2025-07-23 01:47:51.405018,Mambakkam_Loc_7,66,-76.76256701407675,28.418856403004963,296.2319650067417,0.7011565212504082,LTE,0
2025-07-22 19:28:51.405018,Mambakkam_Loc_8,84,-69.40834037506275,12.475568326290936,390.9381319154269,0.24547024666344805,5G_FWA,0
2025-07-22 04:06:51.405018,Mambakkam_Loc_11,77,-69.3902539675459,40.836296552627246,337.3415321288865,0.37791376656173126,LTE,0
2025-07-17 02:09:51.405018,Mambakkam_Loc_6,71,-71.07966204273379,33.86781300104142,495.8630948377376,0.18234294803662476,5G_FWA,0
2025-07-19 10:06:51.405018,Mambakkam_Loc_16,76,-63.651486881541004,16.40115873339299,250.77615374156022,0.2389413434756237,LTE,0
2025-07-19 00:20:51.405018,Mambakkam_Loc_8,90,-76.3073548647668,26.328620554845365,385.051146711422,0.7150128028833413,LTE,0
2025-07-17 14:21:51.405018,Mambakkam_Loc_9,35,-63.69352865227013,16.211642985002435,91.07658572196179,0.3808256907073937,5G_FWA,0
2025-07-21 06:19:51.405018,Mambakkam_Loc_6,98,-64.92061743724481,46.07539711412129,237.22532867116158,0.527472702586718,5G_FWA,0
2025-07-21 22:52:51.405018,Mambakkam_Loc_9,40,-68.81973895592378,43.80159441618545,134.69921826783488,0.30525611690414,5G_FWA,0
2025-07-19 16:58:51.405018,Mambakkam_Loc_19,69,-74.55914442602896,38.81682353382759,246.66215194763564,0.4955417567115835,LTE,0
2025-07-16 23:56:51.405018,Mambakkam_Loc_14,81,-60.243567777986485,43.76805441243733,194.4065728704175,0.723825086824889,LTE,0
2025-07-22 19:55:51.405018,Mambakkam_Loc_4,65,-65.29260918862701,26.331729600849314,143.26693589930971,0.2278811360797806,5G_Mobile,0
2025-07-22 09:41:51.405018,Mambakkam_Loc_5,34,-75.26376715019131,14.409624313393108,394.73832896726447,0.6367868996019035,5G_FWA,0
2025-07-19 17:08:51.405018,Mambakkam_Loc_5,74,-62.5732166464826,26.623154761497112,323.9972791304592,0.15999889410695056,5G_Mobile,0
2025-07-18 08:23:51.405018,Mambakkam_Loc_17,93,-60.56285411627827,25.948708787478513,116.35559508215715,0.7654506197438079,5G_Mobile,0
2025-07-18 18:23:51.405018,Mambakkam_Loc_15,26,-62.49680446332121,43.99239433307749,440.1239952662158,0.584727654762145,5G_FWA,0
2025-07-21 16:31:51.405018,Mambakkam_Loc_13,94,-69.86364274795629,36.48803488386402,127.38886692514586,0.7578540145988542,LTE,0
2025-07-19 23:34:51.405018,Mambakkam_Loc_13,60,-74.0303373538665,29.662436673483477,354.52177198034144,18.834985893859297,5G_Mobile,1
2025-07-22 13:05:51.405018,Mambakkam_Loc_10,81,-67.20514870843283,38.82445185400657,475.3969232949312,0.8471471432510232,LTE,0
2025-07-19 10:36:51.405018,Mambakkam_Loc_1,66,-64.26953443697731,20.190395891376063,179.413558914269,0.10337197088078698,5G_Mobile,0
2025-07-22 08:35:51.405018,Mambakkam_Loc_8,68,-64.5145238501776,18.401297569186944,412.5477338987094,0.13653243073898502,LTE,0
2025-07-20 01:51:51.405018,Mambakkam_Loc_8,63,-64.34616303165308,29.6483712186133,73.55269381940064,0.2773197803739925,5G_FWA,0
2025-07-19 21:29:51.405018,Mambakkam_Loc_17,25,-71.29334825586373,14.528841306266603,266.03874529543566,0.20988853095270718,5G_Mobile,0
2025-07-23 04:52:51.405018,Mambakkam_Loc_2,84,-71.86365932861929,35.28363075126731,116.07403223362968,0.9452334807893461,LTE,0
2025-07-21 10:54:51.405018,Mambakkam_Loc_20,49,-69.11365074376467,30.152274077167036,462.86914695460115,0.33806678133716245,5G_Mobile,0
2025-07-22 20:16:51.405018,Mambakkam_Loc_17,95,-64.37593493709426,17.955672508979063,261.72902679750746,0.3761105219905413,LTE,0
2025-07-20 03:02:51.405018,Mambakkam_Loc_7,98,-73.80195728935969,32.547882991141904,248.95696284461607,0.384267723857755,LTE,0
2025-07-20 00:54:51.405018,Mambakkam_Loc_14,79,-75.20190526322246,17.75463237278732,405.89063721622256,0.7637300253810788,LTE,0
2025-07-21 11:33:51.405018,Mambakkam_Loc_5,55,-72.66648620185678,34.248954744760894,206.18918882185764,0.3169269989465081,LTE,0
2025-07-17 07:17:51.405018,Mambakkam_Loc_5,62,-78.77872259391803,23.43517950657269,329.7777039187715,0.6071050825597507,5G_Mobile,0
2025-07-20 18:09:51.405018,Mambakkam_Loc_17,57,-75.71941987496687,14.98139670183416,383.59019020826713,0.5796869276530543,5G_FWA,0
2025-07-20 01:38:51.405018,Mambakkam_Loc_17,22,-70.87842045285106,45.50508518620472,448.08361371313447,0.3545640086759141,5G_FWA,0
2025-07-19 18:54:51.405018,Mambakkam_Loc_19,29,-78.67452407401429,21.610813232671916,258.37397768261087,0.23881505128172792,LTE,0
2025-07-18 01:16:51.405018,Mambakkam_Loc_12,26,-72.54357368378678,12.782961730194092,248.78760273454722,0.37219656287884295,5G_Mobile,0
2025-07-22 00:27:51.405018,Mambakkam_Loc_9,55,-65.93640942794025,17.011580872329354,205.7275065659491,0.37301454409773493,5G_FWA,0
2025-07-19 08:46:51.405018,Mambakkam_Loc_14,38,-79.97441598170754,34.169269040969475,162.38891925624267,0.7756362875549171,LTE,0
2025-07-22 14:43:51.405018,Mambakkam_Loc_15,67,-66.32434275664195,32.999255900338255,354.0530276915835,0.7090517247486784,5G_Mobile,0
2025-07-21 09:32:51.405018,Mambakkam_Loc_14,13,-62.91509309364112,30.98845412536186,188.816944254489,0.2426501249526577,5G_Mobile,0
2025-07-22 20:18:51.405018,Mambakkam_Loc_19,61,-72.8670938761653,12.62260451632168,60.54509807812266,0.8196963415598524,5G_FWA,0
2025-07-23 18:58:51.405018,Mambakkam_Loc_13,18,-63.35458955006598,21.244634927396664,161.0578580160615,0.7908298573217917,5G_FWA,0
2025-07-20 20:12:51.405018,Mambakkam_Loc_17,86,-72.95211369409222,21.45247441374794,429.3288490708536,0.5480696912004155,5G_Mobile,0
2025-07-19 03:03:51.405018,Mambakkam_Loc_17,28,-63.33056615572647,31.8168748739747,452.96895945748525,0.26618590285451293,5G_Mobile,0
2025-07-21 23:43:51.405018,Mambakkam_Loc_6,90,-70.34471257854662,40.88004258203515,92.10545635590208,0.10156674851036956,LTE,0
2025-07-17 07:48:51.405018,Mambakkam_Loc_14,82,-77.72947544365339,39.63350876260013,116.59575672288588,0.45995963939436857,5G_Mobile,0
2025-07-18 22:54:51.405018,Mambakkam_Loc_6,34,-60.12466452484499,42.84349261757877,272.37005942545875,0.8565390560507712,5G_FWA,0
2025-07-20 17:09:51.405018,Mambakkam_Loc_17,50,-64.21428512158988,48.17042821083628,419.5926051255026,0.44863100513225074,5G_FWA,0
2025-07-17 08:02:51.405018,Mambakkam_Loc_19,86,-61.371064511836465,37.758672079781384,92.28958403880378,0.17536238339449595,LTE,0
2025-07-19 09:55:51.405018,Mambakkam_Loc_13,45,-67.29651014987701,32.40931888086181,70.45468842521639,0.8478593452150741,5G_Mobile,0
2025-07-23 06:49:51.405018,Mambakkam_Loc_2,94,-87.6759328182856,24.56984775904221,251.84825766845222,0.6733193774069968,LTE,1
2025-07-20 04:09:51.405018,Mambakkam_Loc_13,34,-77.6052558226966,18.14616348871517,428.68933945185137,0.7955411295913745,5G_FWA,0
2025-07-21 22:59:51.405018,Mambakkam_Loc_20,92,-69.71752924119605,14.435058767378518,339.7437104045844,0.3747642327328943,5G_Mobile,0
2025-07-21 15:55:51.405018,Mambakkam_Loc_1,88,-70.01350519837597,18.890418303816375,291.47967898397974,0.3039071186030565,5G_Mobile,0
2025-07-22 20:33:51.405018,Mambakkam_Loc_14,55,-70.58308449453607,31.808938216297477,442.996454194703,0.4458417230757217,5G_FWA,0
2025-07-20 13:45:51.405018,Mambakkam_Loc_7,45,-78.62682744875495,42.24868862444176,55.14763011720926,0.7200061756043756,LTE,0
2025-07-19 13:46:51.405018,Mambakkam_Loc_9,59,-73.60433400473704,29.936359873203486,253.83439407830406,0.6093306026547012,5G_Mobile,0
2025-07-17 17:29:51.405018,Mambakkam_Loc_19,19,-67.64051667091734,25.29576552013795,229.3910923548785,0.753261821208707,LTE,0
2025-07-17 14:58:51.405018,Mambakkam_Loc_5,58,-65.41069827764848,20.838847011897382,369.35817828092564,0.946045067559576,5G_Mobile,0
2025-07-22 03:09:51.405018,Mambakkam_Loc_1,96,-63.52859406643351,33.39155942371544,415.915678662288,0.7844634389277337,5G_Mobile,0
2025-07-18 21:10:51.405018,Mambakkam_Loc_15,58,-99.66388644809881,22.304064653216635,88.66284703827816,0.8708031284248369,LTE,1
2025-07-22 10:52:51.405018,Mambakkam_Loc_4,96,-60.50129334045914,28.858434397301895,99.46474038100202,0.9486069976002909,LTE,0
2025-07-18 16:42:51.405018,Mambakkam_Loc_15,13,-79.78263401899208,48.70968961848264,375.49452001629396,0.4027782140263131,LTE,0
2025-07-20 12:51:51.405018,Mambakkam_Loc_14,33,-68.53025110474562,45.702929951752225,156.3740015065838,0.8311642448734512,LTE,0
2025-07-17 16:10:51.405018,Mambakkam_Loc_12,99,-70.95203340810907,14.170169856974901,466.8932154611897,0.8345830392497806,LTE,0
2025-07-23 00:30:51.405018,Mambakkam_Loc_3,69,-71.87201307887457,18.03176926288538,140.06510621881802,0.7457641876126491,5G_Mobile,0
2025-07-17 08:12:51.405018,Mambakkam_Loc_12,21,-68.6112991564905,37.80202758001505,203.08084684207552,0.6234040149183161,5G_FWA,0
2025-07-21 05:54:51.405018,Mambakkam_Loc_2,45,-65.5181150137237,44.84969381180129,175.53530513751303,0.41810241312618945,5G_Mobile,0
2025-07-17 10:19:51.405018,Mambakkam_Loc_9,76,-62.82941013412633,40.677208733449014,479.50410877068686,0.2385818496544349,LTE,0
2025-07-17 14:45:51.405018,Mambakkam_Loc_6,83,-74.9495923766493,36.15425631088079,257.2497077972165,0.42518130410549093,5G_FWA,0
2025-07-19 22:41:51.405018,Mambakkam_Loc_19,90,-61.11364622746214,39.00017016663995,121.77036804407958,0.1675920473505036,5G_FWA,0
2025-07-22 15:45:51.405018,Mambakkam_Loc_6,15,-65.93744524501525,41.391528814070426,391.63384743329823,0.14104215667975506,5G_FWA,0
2025-07-19 18:53:51.405018,Mambakkam_Loc_20,32,-64.11567843461759,14.772060587290987,276.6981634661415,0.8487212252959622,5G_FWA,0
2025-07-22 09:39:51.405018,Mambakkam_Loc_8,26,-70.4935035696614,34.73694747250315,408.0761650949603,0.9627908331226951,5G_Mobile,0
2025-07-23 20:47:51.405018,Mambakkam_Loc_9,20,-60.495105411255246,27.469525398541176,294.23447021774444,0.8697102018791298,LTE,0
2025-07-17 11:01:51.405018,Mambakkam_Loc_1,42,-65.31449472071311,43.11760181978943,249.36461643953658,0.9551752198846846,5G_FWA,0
2025-07-17 15:34:51.405018,Mambakkam_Loc_19,26,-67.30535045610947,38.192883396621134,498.6060460631452,0.45154447679314524,LTE,0
2025-07-23 01:20:51.405018,Mambakkam_Loc_10,15,-72.40258227452806,10.252039284460635,180.04551184569672,0.11315559624166349,LTE,0
2025-07-18 19:27:51.405018,Mambakkam_Loc_20,21,-77.37153622790645,36.23249944199832,67.72901854540486,0.7727272238860158,5G_FWA,0
2025-07-22 02:41:51.405018,Mambakkam_Loc_7,53,-72.03949959302668,24.450971601532665,131.02722903218375,0.12565813581456492,LTE,0
2025-07-18 10:30:51.405018,Mambakkam_Loc_9,92,-75.86725302671735,20.756197902361386,90.2367513669643,0.3788116042881656,5G_FWA,0
2025-07-21 08:05:51.405018,Mambakkam_Loc_18,20,-69.1958505704413,37.41144542041197,269.3945119043465,0.6937684123255603,5G_Mobile,0
2025-07-20 16:09:51.405018,Mambakkam_Loc_13,67,-70.3235725348858,39.19972476820769,90.79750860591606,0.8983112277894387,LTE,0
2025-07-20 22:25:51.405018,Mambakkam_Loc_9,60,-72.28757835223912,29.74796198882632,460.34273499354236,0.11310495980943015,LTE,0
2025-07-23 07:35:51.405018,Mambakkam_Loc_11,92,-73.73695560784125,13.129664631133707,251.32207418867935,0.533704023090374,5G_FWA,0
2025-07-17 14:37:51.405018,Mambakkam_Loc_12,66,-60.872564755177265,25.777119334089505,54.21142479857977,0.5599476018127125,5G_FWA,0
2025-07-17 01:21:51.405018,Mambakkam_Loc_11,30,-64.2491082044879,32.1653771818024,215.24931312989386,0.3536485886178481,5G_Mobile,0
2025-07-23 11:50:51.405018,Mambakkam_Loc_9,26,-78.99317115108416,10.311874388114678,460.5721138093028,0.2160873201751372,LTE,0
2025-07-21 05:07:51.405018,Mambakkam_Loc_3,47,-72.69287659033296,36.79864374037798,302.77058601787746,0.9813451295928846,LTE,0
2025-07-17 04:58:51.405018,Mambakkam_Loc_17,28,-75.85040302657227,18.035282159461303,205.38888119067147,0.2603324637370539,5G_FWA,0
2025-07-21 11:26:51.405018,Mambakkam_Loc_14,79,-67.7735196309719,19.90755023391045,153.54414221397724,0.7798267578132272,5G_FWA,0
2025-07-20 18:06:51.405018,Mambakkam_Loc_6,47,-65.5222051550709,38.90089854798207,316.438517295841,0.6871171432047277,5G_FWA,0
2025-07-17 08:16:51.405018,Mambakkam_Loc_9,15,-75.22990211798664,27.00215208334591,59.131327232080295,0.13367206655271563,LTE,0
2025-07-17 16:25:51.405018,Mambakkam_Loc_9,46,-68.09499892111432,20.75529077894214,262.39398115264225,0.9861447611406634,LTE,0
2025-07-22 13:50:51.405018,Mambakkam_Loc_12,50,-72.62422447074266,17.11915457821835,196.34846376211883,0.9977003105100785,5G_Mobile,0
2025-07-20 09:06:51.405018,Mambakkam_Loc_20,16,-72.78338136463314,41.87574669642335,209.8937715382009,7.5659171052018115,5G_Mobile,1
2025-07-17 04:52:51.405018,Mambakkam_Loc_18,92,-63.16050404240249,13.164554393592063,208.79509255499636,0.8438499322229817,LTE,0
2025-07-17 13:21:51.405018,Mambakkam_Loc_8,19,-71.30253399244295,16.538255713519767,208.54015367427652,0.18398020711302043,5G_Mobile,0
2025-07-21 00:44:51.405018,Mambakkam_Loc_6,73,-66.93371415704839,42.93141132997671,210.37522544997339,0.7225091556011722,5G_FWA,0
2025-07-17 13:30:51.405018,Mambakkam_Loc_4,60,-70.26911308667076,29.660604294506804,437.2638163454388,0.3575129490160084,5G_Mobile,0
2025-07-19 12:48:51.405018,Mambakkam_Loc_11,51,-75.44593702837288,35.9535604688947,399.1082763808929,0.14217270020942047,5G_FWA,0
2025-07-23 14:56:51.405018,Mambakkam_Loc_2,39,-67.4305946986795,40.45041973897918,361.0338426091137,0.12763514087373606,5G_FWA,0
2025-07-21 19:28:51.405018,Mambakkam_Loc_14,19,-91.89076569576346,31.764811327695128,129.47684522811147,0.3301954970643123,LTE,1
2025-07-20 02:55:51.405018,Mambakkam_Loc_7,92,-76.24933275992578,27.7371211025374,180.1375532768943,0.9789896784906735,5G_FWA,0
2025-07-22 01:06:51.405018,Mambakkam_Loc_14,82,-79.39515146264208,12.272233220318732,116.60315444324043,0.6589680283740348,LTE,0
2025-07-18 23:11:51.405018,Mambakkam_Loc_7,23,-77.37691140365875,11.56552848187474,143.01737109589843,0.25351888654785026,LTE,0
2025-07-18 11:46:51.405018,Mambakkam_Loc_15,89,-78.57454420253131,42.284268192868154,77.05508131644302,0.8001149949777003,5G_FWA,0
2025-07-21 11:41:51.405018,Mambakkam_Loc_14,30,-62.67952323189657,20.069755204795676,119.38097406921483,0.25626728848899105,5G_Mobile,0
2025-07-18 05:21:51.405018,Mambakkam_Loc_14,46,-77.07555292622689,12.715056740605242,152.99381498872677,0.13030098608720245,5G_Mobile,0
2025-07-18 09:37:51.405018,Mambakkam_Loc_17,98,-75.50560778470975,34.81166020898,268.5592726897952,0.13927879270250007,5G_Mobile,0
2025-07-22 22:21:51.405018,Mambakkam_Loc_11,69,-67.36845562997979,27.778115947199776,86.4052615204948,0.7647951183550971,5G_FWA,0
2025-07-17 22:21:51.405018,Mambakkam_Loc_15,54,-63.76209238716215,17.42543907453046,411.31191630353646,0.20104157056106026,LTE,0
2025-07-17 20:17:51.405018,Mambakkam_Loc_10,98,-73.92071037510658,10.98338559621379,236.15373811451028,0.2641067541621474,5G_Mobile,0
2025-07-21 21:56:51.405018,Mambakkam_Loc_2,90,-62.41650487549132,18.739632462036226,144.88469889554264,0.4242688463732611,5G_FWA,0
